id,shop_name,owner_name,strength,style,category_id,must_change_password,created_at,updated_at,role
86ffa2fa-5785-4b63-8d9b-bb15880083c6,たこ焼きのひとくち本舗,山崎 誠,この店のお弁当は、家にあると助かるき。 のぞくだけでも楽しいき。 おばあが今いちばん推す店よ。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
c1c5947e-7294-4957-8b16-a1a881d171e4,みどりの種,大西 陽子,この辺で植木鉢言うたらここやき。普段使いにちょうどえい。 見たら分かるき。 よう評判が立ちゅうきね。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
ee4831c1-df30-41f0-99ae-a206e2539790,藤原のお店,藤原 紘,このざる、手間かけちゅうのが分かるき。 ついでに寄ってみいや。 一度買うたらまた来とうなるき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
8d9d52eb-763d-45c0-a5fa-aede54aa1e39,花の苗園本舗,高木 綾,花の苗園本舗の花の苗は評判やきね。実物見ると印象変わるき。 今日は寄ってみいや。 よう評判が立ちゅうきね。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
aa81f92b-0ddb-4be2-9c54-c847c4f9c111,坂本のお店,坂本 優,この苗木、今朝見たとき一番えかったき。 あれこれ見てみいや。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
acfba9b8-2f3a-4519-aa65-63e4fa209cbb,包丁の工房本舗,上田 紗希,のこぎりはここがいちばんやき。見た目と手触りが違うき。 あれこれ見てみいや。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
d12bc577-ff15-4861-95a1-22ca0faec10a,工藤のお店,工藤 結衣,迷うたらしょうゆやね。ひと目で惚れる人が多いき。 手に取ってみてよ。 最近は特に人気やきね。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
0845eb8a-7bb9-4730-b7d4-3b5fdf1d6f78,絵画工房,竹内 由佳,まず絵画から見てみいや。実物見ると印象変わるき。 こりゃおすすめやき。 最近は特に人気やきね。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
5ccd214c-9bf3-464f-9238-b54b1825344b,暮らしのざる屋本舗,太田 翼,石鹸、見たら気分が上がるで。今日は出来がえい日やき。 こりゃおすすめやき。 最近は特に人気やきね。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
06d0b527-3585-4e7e-8472-4fd66f75aae8,みどりのトマト苗本舗,上田 幸子,ここ来たら観葉植物は外せん。手間かけちゅうのが分かるき。 気になったら声かけてよ。 一度買うたらまた来とうなるき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
a1961b96-9b94-418d-acca-3b7f7fbe741f,林のお店,林 大悟,鎌なら間違いない店よ。気負わず使えるのがえい。 外せんきね。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
9121d5bd-4847-44bb-9fed-41e01dd378ad,ブローチの首飾り,中野 光希,まずチャームから見てみいや。ひとつあると安心やき。 気になったら声かけてよ。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
f4cb5781-5ed9-4de2-b07e-b8be3752024e,手しごとスコップ,野村 聡,えいスコップが揃うちゅう。色味がよう出ちゅう。 手に取ってみてよ。 ここは外さんと損やき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
db8d3a72-c892-4a6b-a544-dcbdc703f75d,季節のみかん屋,阿部 佳奈,ここでりんごを選んだら外さんき。作りが丁寧やき。 こりゃおすすめやき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
b13c4f99-5ff0-4e19-aa8c-77a01e978853,指輪のしずく本舗,久保 大輔,今週はヘアピンがよう出ちゅう。今朝見たとき一番えかったき。 こりゃおすすめやき。 おばあが今いちばん推す店よ。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
8675d15a-d125-4ce3-a9ff-1841550bd802,丸山のお店,丸山 紗希,お菓子はここがいちばんやき。一回試してみると分かるき。 外せんきね。 一度買うたらまた来とうなるき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
1509c5dd-ca67-493c-a99d-80009c3cb049,暮らしのほうき屋,新井 健太,ここ来たらお箸は外せん。気負わず使えるのがえい。 のぞくだけでも楽しいき。 えいもんが揃っちゅうき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
958b92ab-2bda-4a25-a954-5507a71e143f,刺繍アトリエ,佐藤 真樹,この店の木工品は、今朝見たとき一番えかったき。 外せんきね。 ここは外さんと損やき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
c775bf10-bd76-437d-8221-0f90ff62642b,西田のお店,西田 遥香,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
cd4e8d90-4b3b-4f51-b387-a39de2462d64,屋台いも天,藤原 梨花,この店の推しはおにぎり。今朝見たとき一番えかったき。 ついでに寄ってみいや。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
64f163d4-88c8-4646-93ad-7fd1b7cd573b,藤原のお店,藤原 陽,ここの編み物、作りが丁寧やき。 あれこれ見てみいや。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
7592351f-8060-4620-9254-dedce2714bab,陶器アトリエ本舗,鈴木 光希,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
8c2a1283-bf84-4131-9c2c-9a92bca15c98,松尾のお店,松尾 颯太,この辺でアクセサリー言うたらここやき。持った感じが軽うてえい。 見たら分かるき。 これ目当てに来る人がおるで。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
afc7cc26-ac1e-4419-a64c-9df023df2e03,ヘアピンの首飾り本舗,村上 真央,まずチャームから見てみいや。扱いやすいがよ。 のぞくだけでも楽しいき。 ここは外さんと損やき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
88702892-35ea-4085-98bf-7907b220ba88,河野のお店,河野 涼,おにぎりひとつで印象変わるき。一回試してみると分かるき。 こりゃおすすめやき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
9b84d4f6-f5ff-4f92-80be-a936a7dd61ca,ほっこりパン亭,青木 真央,今日はお餅をのぞいていきや。今日は出来がえい日やき。 のぞくだけでも楽しいき。 朝いちに寄る人も多いき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
c7831a9e-5581-49e5-b97b-9a8523cbd437,たこ焼きのたより,上田 真奈,ちょいといも天見ていきや。仕上げがきれいに出ちゅう。 ついでに寄ってみいや。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
d562842f-cb0d-4306-b224-26e35c96abbb,太田のお店,太田 栞,ここで竹製品を選んだら外さんき。気負わず使えるのがえい。 ついでに寄ってみいや。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
04256bcb-9fc7-4d2b-be19-1cfb8fe78ba9,暮らしの布巾屋,川口 由佳,ここのざる、作りが丁寧やき。 のぞくだけでも楽しいき。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
948f07eb-8047-4159-a6e7-131d469dce1c,渡辺のお店,渡辺 悠,食器ひとつで印象変わるき。使うたら分かるがよ。 見たら分かるき。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
e6c64621-feb5-42bb-889c-befde2c9e4a0,ヘアピンのしずく,小野 玲奈,かんざしひとつで印象変わるき。こだわりが見える品やき。 見たら分かるき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
1d613fc6-c6fc-4c91-ba00-cfce47a15366,ドライバー道具店本舗,今井 里奈,えい剪定鋏が揃うちゅう。扱いやすいがよ。 のぞくだけでも楽しいき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
880025d7-3c10-401b-b858-6dbf96ae0390,手しごとはさみ本舗,菅原 結菜,ここでのこぎりを選んだら外さんき。持った感じが軽うてえい。 外せんきね。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
3713a62f-fa6f-44e5-8dff-497d432a6e72,ブローチブローチ本舗,水野 紗希,この店のイヤリングは、実物見ると印象変わるき。 一回のぞいてみいや。 えいもんが揃っちゅうき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
77520d9e-241a-4f88-b4e5-d9b11e5fac2c,堅実ナイフ舗,酒井 葵,ちょいと彫刻刀見ていきや。実物見ると印象変わるき。 気になったら声かけてよ。 最近は特に人気やきね。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
b0f00a7e-9b67-4a0f-8167-130dc70c81a0,谷口のお店,谷口 悠,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
4de64c98-bca1-42f8-af9a-c71f77f611da,土佐しょうゆ便本舗,水野 海,酢、見たら気分が上がるで。実物見ると印象変わるき。 今日は寄ってみいや。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
475caf01-e98a-4016-818c-6e23db9b7761,ほうき屋さん,渡部 玲子,この弁当箱、色味がよう出ちゅう。 のぞくだけでも楽しいき。 ここは外さんと損やき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
e4512358-badb-4bf8-9d3e-07d769719483,花の苗苗屋,野村 栞,迷うたら花の苗やね。今朝見たとき一番えかったき。 今日は寄ってみいや。 一度買うたらまた来とうなるき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
a05bf707-6166-4008-82e6-0532aec0ca13,竹細工工房,菊地 葵,ここ来たら編み物は外せん。作りが丁寧やき。 手に取ってみてよ。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
ba1eb2ad-98b6-48e5-a6de-eed532d04a7f,土佐みかん便本舗,山本 玲子,えい梨が揃うちゅう。普段使いにちょうどえい。 一回のぞいてみいや。 ここは外さんと損やき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
a9b3f403-38ce-4334-a4d7-dd2a9d3a8739,ほっこりお餅亭,松尾 莉子,団子、見たら気分が上がるで。色味がよう出ちゅう。 外せんきね。 見たら思わず手が伸びるがよ。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
8437d446-171e-4e50-9d37-01a7beccfe85,堅実包丁舗,宮崎 直人,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
20c78442-5d5f-43b9-be2d-b76a3f5720c7,木工品工房,原 遥香,木工品工房の編み物は評判やきね。こだわりが見える品やき。 一回のぞいてみいや。 ここは外さんと損やき。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
e6f2870a-28a0-43e8-ad0a-b6f41f3be099,竹細工の手しごと,内田 健太,今日は陶器をのぞいていきや。手に取った時がえいき。 あれこれ見てみいや。 えいもんが揃っちゅうき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
2d9d6838-2da0-4782-81c4-184902cbdc43,編み物アトリエ本舗,大野 陽子,この店の革製品は、ひとつあると安心やき。 見たら分かるき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
6649ca39-555e-42b9-a311-a9e8c42d1937,堅実包丁舗本舗,渡辺 太郎,堅実包丁舗本舗のはさみは評判やきね。手間かけちゅうのが分かるき。 気になったら声かけてよ。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
5ee17790-16f9-4466-8689-a174fae5c043,イヤリングの首飾り本舗,藤井 海,ピアス目当てで来る人も多いがよ。気負わず使えるのがえい。 外せんきね。 よう評判が立ちゅうきね。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
e84fad92-3569-492b-a599-17e088dab6ee,暮らしの食器屋,小川 桜,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
1e097dcb-e465-4539-8a13-d70fcb8e0f09,みどりのハーブ本舗,鈴木 葵,この店の花の苗は、手間かけちゅうのが分かるき。 気になったら声かけてよ。 おばあが今いちばん推す店よ。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
485b7f46-00bd-411a-8815-ff8fb3d148c4,堅実ナイフ舗本舗,木下 葵,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
f3c0949e-0de0-4fa4-ba3d-0a18ec73a81b,ほうき日和,西田 遥,えいタオルが揃うちゅう。家にあると助かるき。 今日は寄ってみいや。 これ目当てに来る人がおるで。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
09f4fd10-d229-4751-bf1a-9b729dd2d889,編み物の手しごと,遠藤 茜,ここの編み物、仕上げがきれいに出ちゅう。 のぞくだけでも楽しいき。 最近は特に人気やきね。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
5de4e440-0330-4dd8-97ec-f30342a3fe9d,原のお店,原 律,この店の推しはたこ焼き。扱いやすいがよ。 あれこれ見てみいや。 おばあが今いちばん推す店よ。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
b4be7d28-a16c-4798-8f68-cd4a95689d25,堅実剪定鋏舗,鈴木 杏,包丁なら間違いない店よ。持った感じが軽うてえい。 あれこれ見てみいや。 見たら思わず手が伸びるがよ。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
6ed89ca4-3fc6-4c3e-a7ea-dc5c138867be,ドライバー道具店屋,大西 亜美,この店のドライバーは、普段使いにちょうどえい。 今日は寄ってみいや。 最近は特に人気やきね。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
b859db5f-f19f-4280-8c00-f1ffe8de0844,パンのひとくち,石田 大悟,まずパンから見てみいや。持った感じが軽うてえい。 一回のぞいてみいや。 おばあが今いちばん推す店よ。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
820e9eda-0c2d-4dc7-b045-43f6de9c0ed0,桜井のお店,桜井 光希,レタスはここがいちばんやき。ひとつあると安心やき。 今日は寄ってみいや。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
fdb19a52-0344-40be-92b8-b047593aa835,アイスクリームのたより本舗,桜井 真樹,まずアイスクリームから見てみいや。一回試してみると分かるき。 手に取ってみてよ。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
d0458460-7299-40ea-b461-61f5cdd41f88,屋台パン,藤原 玲子,ここのパン、気負わず使えるのがえい。 気になったら声かけてよ。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
d4d4f3e4-ff26-4652-af48-8776d1080641,石井のお店,石井 悠斗,今日はかごがえい日よ。家にあると助かるき。 こりゃおすすめやき。 ここは外さんと損やき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
0bc74a63-eb74-4fd6-ad2d-b2d84d69b0c0,季節のしょうゆ屋本舗,池田 健吾,しょうゆなら間違いない店よ。一回試してみると分かるき。 のぞくだけでも楽しいき。 朝いちに寄る人も多いき。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
11a8b387-8f4e-4136-9193-de316ffaeee9,朝どれきゅうり店,石田 真由,ここで味噌を選んだら外さんき。仕上げがきれいに出ちゅう。 手に取ってみてよ。 朝いちに寄る人も多いき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
332562df-17d5-4de5-91e0-b6262ce8759e,肥料園,小野 徹,えい植木鉢が揃うちゅう。普段使いにちょうどえい。 ついでに寄ってみいや。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
070ff79e-5f13-4ea1-a2d0-1738c99f22b7,球根の庭,加藤 玲奈,トマト苗はここがいちばんやき。見た目と手触りが違うき。 こりゃおすすめやき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
9cccfece-8f61-4076-9056-51177066845b,ほっこりたこ焼き亭,大西 晴香,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
278995aa-14c2-4c5e-9175-8d7979a0a40d,道具の竹製品本舗,菅原 香織,この辺でざる言うたらここやき。手元に置いたら嬉しなるき。 あれこれ見てみいや。 一度買うたらまた来とうなるき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
910fa43d-0bd8-4a4e-86c2-291c1de363fb,彫刻刀道具店,内田 愛菜,剪定鋏はここがいちばんやき。気負わず使えるのがえい。 のぞくだけでも楽しいき。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
86584c7f-2920-428c-a9de-b704b1135d8e,土佐レタス便本舗,吉川 沙耶,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
d75c21ec-b2d7-492a-8081-d7878f7c0326,石鹸屋さん,加藤 修,この辺で弁当箱言うたらここやき。今日は出来がえい日やき。 気になったら声かけてよ。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
2e9ae144-0fd4-4154-bfca-f666e2d94dd0,堅実包丁舗屋,三浦 玲子,包丁目当てで来る人も多いがよ。気負わず使えるのがえい。 のぞくだけでも楽しいき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
ded9848c-993b-48ee-9eb1-10e4a95993f0,木工品工房本舗,遠藤 美咲,えい染物が揃うちゅう。色味がよう出ちゅう。 一回のぞいてみいや。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
